image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_bias_applied,valence_class,arousal_class,quadrant,valence_z,arousal_z,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0086_normal.png,normal_grey,texture_0086_normal.png,0.04096679687499999,-0.000244140625,0.2112548828125,0.1702880859375,0.1656494140625,0.1658935546875,0.05,high,low,high_low,-0.8352057213256524,1.8360381375022752,-0.33408228853026095,0.7344152550009101,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0087_normal.png,normal_grey,texture_0087_normal.png,0.04389648437499999,-0.0050048828125,0.27412109375,0.230224609375,0.224609375,0.2296142578125,0.05,high,low,high_low,-0.15523611640187213,0.370894835241188,-0.06209444656074885,0.14835793409647519,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0088_normal.png,normal_grey,texture_0088_normal.png,0.04841308593749999,-0.008544921875,0.2703369140625,0.221923828125,0.216796875,0.225341796875,0.05,high,low,high_low,0.8930503578556225,-0.718570697209364,0.357220143142249,-0.28742827888374556,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0089_normal.png,normal_grey,texture_0089_normal.png,0.03693847656249999,-0.00244140625,0.260693359375,0.2237548828125,0.2159423828125,0.2183837890625,0.05,high,low,high_low,-1.7701639280958503,1.159818151843312,-0.7080655712383401,0.46392726073732476,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0090_normal.png,normal_grey,texture_0090_normal.png,0.03937988281249999,-0.0052490234375,0.243359375,0.2039794921875,0.196044921875,0.2012939453125,0.05,high,low,high_low,-1.2035225906593667,0.29575928127908097,-0.4814090362637467,0.11830371251163238,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0091_normal.png,normal_grey,texture_0091_normal.png,0.06196289062499999,-0.004150390625,0.2609375,0.198974609375,0.202880859375,0.20703125,0.05,high,low,high_low,4.037909780628106,0.6338692741085626,1.0,0.25354770964342505,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0092_normal.png,normal_grey,texture_0092_normal.png,0.04841308593749999,-0.0107421875,0.262646484375,0.2142333984375,0.2080078125,0.21875,0.05,high,low,high_low,0.8930503578556225,-1.3947906828683274,0.357220143142249,-0.5579162731473309,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0093_normal.png,normal_grey,texture_0093_normal.png,0.04206542968749999,-0.0030517578125,0.2512939453125,0.209228515625,0.2037353515625,0.206787109375,0.05,high,low,high_low,-0.5802171194792348,0.9719792669380443,-0.23208684779169392,0.3887917067752177,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0094_normal.png,normal_grey,texture_0094_normal.png,0.04438476562499999,-0.0048828125,0.2671630859375,0.2227783203125,0.217529296875,0.222412109375,0.05,high,low,high_low,-0.04190784891457541,0.40846261222224156,-0.016763139565830164,0.16338504488889663,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0095_normal.png,normal_grey,texture_0095_normal.png,0.05036621093749999,-0.00537109375,0.2364013671875,0.18603515625,0.1834716796875,0.1888427734375,0.05,high,low,high_low,1.3463634278048093,0.25819150429802745,0.5385453711219237,0.10327660171921098,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0097_normal.png,normal_grey,texture_0097_normal.png,0.04401855468749999,-0.0078125,0.2547119140625,0.210693359375,0.2037353515625,0.2115478515625,0.05,high,low,high_low,-0.12690404953004794,-0.49316403532304287,-0.050761619812019175,-0.19726561412921714,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0098_normal.png,normal_grey,texture_0098_normal.png,0.04694824218749999,-0.0013427734375,0.2766845703125,0.229736328125,0.2275390625,0.2288818359375,0.05,high,low,high_low,0.5530655553937324,1.4979281446727934,0.22122622215749294,0.5991712578691174,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0099_normal.png,normal_grey,texture_0099_normal.png,0.04731445312499999,-0.0093994140625,0.2285888671875,0.1812744140625,0.1751708984375,0.1845703125,0.05,high,low,high_low,0.6380617560092049,-0.9815451360767387,0.25522470240368195,-0.3926180544306955,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0100_normal.png,normal_grey,texture_0100_normal.png,0.04157714843749999,-0.009521484375,0.2337158203125,0.192138671875,0.18310546875,0.192626953125,0.05,high,low,high_low,-0.6935453869665315,-1.019112913057792,-0.2774181547866126,-0.40764516522311683,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0101_normal.png,normal_grey,texture_0101_normal.png,0.04621582031249999,-0.0059814453125,0.23798828125,0.1917724609375,0.1868896484375,0.19287109375,0.05,high,low,high_low,0.38307315416278725,0.07035261939275987,0.1532292616651149,0.028141047757103948,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0102_normal.png,normal_grey,texture_0102_normal.png,0.05341796874999999,-0.007080078125,0.263134765625,0.209716796875,0.2078857421875,0.2149658203125,0.05,high,low,high_low,2.0546650996004137,-0.2677573734367218,0.8218660398401655,-0.10710294937468871,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0103_normal.png,normal_grey,texture_0103_normal.png,0.04584960937499999,-0.0089111328125,0.2566650390625,0.2108154296875,0.2042236328125,0.213134765625,0.05,high,low,high_low,0.2980769535473147,-0.8312740281525246,0.11923078141892589,-0.33250961126100986,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0104_normal.png,normal_grey,texture_0104_normal.png,0.04462890624999999,-0.0029296875,0.2571533203125,0.2125244140625,0.2083740234375,0.2113037109375,0.05,high,low,high_low,0.014756284829072945,1.0095470439190979,0.005902513931629178,0.40381881756763915,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0105_normal.png,normal_grey,texture_0105_normal.png,0.04682617187499999,-0.0089111328125,0.257275390625,0.21044921875,0.204345703125,0.2132568359375,0.05,high,low,high_low,0.5247334885219082,-0.8312740281525246,0.20989339540876326,-0.33250961126100986,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0106_normal.png,normal_grey,texture_0106_normal.png,0.04743652343749999,-0.00146484375,0.251904296875,0.2044677734375,0.202392578125,0.203857421875,0.05,high,low,high_low,0.666393822881029,1.46036036769174,0.2665575291524116,0.584144147076696,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0107_normal.png,normal_grey,texture_0107_normal.png,0.04267578124999999,-0.001953125,0.2547119140625,0.2120361328125,0.2073974609375,0.2093505859375,0.05,high,low,high_low,-0.4385567851201139,1.310089259767526,-0.17542271404804557,0.5240357039070104,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0108_normal.png,normal_grey,texture_0108_normal.png,0.04121093749999999,-0.0052490234375,0.268017578125,0.226806640625,0.2197265625,0.2249755859375,0.05,high,low,high_low,-0.778541587582004,0.29575928127908097,-0.3114166350328016,0.11830371251163238,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0109_normal.png,normal_grey,texture_0109_normal.png,0.04206542968749999,-0.0079345703125,0.2620361328125,0.219970703125,0.2120361328125,0.219970703125,0.05,high,low,high_low,-0.5802171194792348,-0.5307318123040964,-0.23208684779169392,-0.21229272492163856,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0110_normal.png,normal_grey,texture_0110_normal.png,0.04511718749999999,-0.0106201171875,0.2676513671875,0.2225341796875,0.2147216796875,0.225341796875,0.05,high,low,high_low,0.12808455231636964,-1.3572229058872738,0.05123382092654786,-0.5428891623549095,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0111_normal.png,normal_grey,texture_0111_normal.png,0.04792480468749999,-0.0052490234375,0.2693603515625,0.221435546875,0.2177734375,0.2230224609375,0.05,high,low,high_low,0.7797220903683257,0.29575928127908097,0.3118888361473303,0.11830371251163238,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0112_normal.png,normal_grey,texture_0112_normal.png,0.04414062499999999,-0.0089111328125,0.241650390625,0.197509765625,0.1900634765625,0.198974609375,0.05,high,low,high_low,-0.09857198265822377,-0.8312740281525246,-0.03942879306328951,-0.33250961126100986,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0113_normal.png,normal_grey,texture_0113_normal.png,0.04511718749999999,-0.00439453125,0.2464111328125,0.2012939453125,0.1966552734375,0.2010498046875,0.05,high,low,high_low,0.12808455231636964,0.5587337201464556,0.05123382092654786,0.22349348805858224,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0114_normal.png,normal_grey,texture_0114_normal.png,0.04304199218749999,-0.010009765625,0.265576171875,0.2225341796875,0.2139892578125,0.2239990234375,0.05,high,low,high_low,-0.35356058450464134,-1.1693840209820061,-0.14142423380185654,-0.46775360839280244,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0116_normal.png,normal_grey,texture_0116_normal.png,0.04938964843749999,0.0006103515625,0.2306640625,0.1812744140625,0.1812744140625,0.1806640625,0.05,high,high,high_high,1.1197068928302158,2.09901257636965,0.44788275713208636,0.83960503054786,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0117_normal.png,normal_grey,texture_0117_normal.png,0.04450683593749999,-0.0067138671875,0.252392578125,0.2078857421875,0.2017822265625,0.20849609375,0.05,high,low,high_low,-0.013575782042751233,-0.15505404249356122,-0.005430312817100493,-0.06202161699742449,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0118_normal.png,normal_grey,texture_0118_normal.png,0.04328613281249999,0.0020751953125,0.25166015625,0.2083740234375,0.2060546875,0.2039794921875,0.05,high,high,high_high,-0.296896450760993,2.5498259001422925,-0.1187585803043972,1.0,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0119_normal.png,normal_grey,texture_0119_normal.png,0.05244140624999999,-0.0015869140625,0.2727783203125,0.2203369140625,0.2208251953125,0.222412109375,0.05,high,low,high_low,1.8280085646258204,1.4227925907106864,0.7312034258503282,0.5691170362842746,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0120_normal.png,normal_grey,texture_0120_normal.png,0.04365234374999999,-0.008544921875,0.2727783203125,0.2291259765625,0.2216796875,0.230224609375,0.05,high,low,high_low,-0.21190025014552047,-0.718570697209364,-0.0847601000582082,-0.28742827888374556,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0121_normal.png,normal_grey,texture_0121_normal.png,0.04072265624999999,-0.00634765625,0.246533203125,0.205810546875,0.197998046875,0.204345703125,0.05,high,low,high_low,-0.8918698550693007,-0.042350711550400676,-0.3567479420277203,-0.01694028462016027,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0122_normal.png,normal_grey,texture_0122_normal.png,0.04194335937499999,-0.010009765625,0.26484375,0.222900390625,0.2138671875,0.223876953125,0.05,high,low,high_low,-0.6085491863510589,-1.1693840209820061,-0.24341967454042357,-0.46775360839280244,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0123_normal.png,normal_grey,texture_0123_normal.png,0.04084472656249999,-0.0067138671875,0.270458984375,0.2296142578125,0.2216796875,0.2283935546875,0.05,high,low,high_low,-0.8635377881974766,-0.15505404249356122,-0.34541511527899066,-0.06202161699742449,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0124_normal.png,normal_grey,texture_0124_normal.png,0.04658203124999999,-0.0074462890625,0.2332275390625,0.1866455078125,0.1812744140625,0.188720703125,0.05,high,low,high_low,0.4680693547782598,-0.38046070437988233,0.18722774191130392,-0.15218428175195292,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0125_normal.png,normal_grey,texture_0125_normal.png,0.04670410156249999,0.0015869140625,0.2605712890625,0.2138671875,0.2130126953125,0.21142578125,0.05,high,high,high_high,0.49640142165008394,2.399554792218078,0.19856056866003358,0.9598219168872312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0126_normal.png,normal_grey,texture_0126_normal.png,0.05292968749999999,-0.00537109375,0.256298828125,0.203369140625,0.2021484375,0.20751953125,0.05,high,low,high_low,1.941336832113117,0.25819150429802745,0.7765347328452468,0.10327660171921098,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0127_normal.png,normal_grey,texture_0127_normal.png,0.03840332031249999,-0.0008544921875,0.250927734375,0.2125244140625,0.206298828125,0.2071533203125,0.05,high,low,high_low,-1.4301791256339602,1.6481992525970077,-0.5720716502535841,0.6592797010388031,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0128_normal.png,normal_grey,texture_0128_normal.png,0.04682617187499999,-0.00244140625,0.2727783203125,0.2259521484375,0.22314453125,0.2255859375,0.05,high,low,high_low,0.5247334885219082,1.159818151843312,0.20989339540876326,0.46392726073732476,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0129_normal.png,normal_grey,texture_0129_normal.png,0.03999023437499999,-0.0062255859375,0.24921875,0.209228515625,0.2010498046875,0.207275390625,0.05,high,low,high_low,-1.0618622563002458,-0.0047829345693471605,-0.42474490252009833,-0.0019131738277388642,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0130_normal.png,normal_grey,texture_0130_normal.png,0.04755859374999999,0.0015869140625,0.2534912109375,0.2059326171875,0.2054443359375,0.203857421875,0.05,high,high,high_high,0.6947258897528532,2.399554792218078,0.2778903559011413,0.9598219168872312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0131_normal.png,normal_grey,texture_0131_normal.png,0.04633789062499999,-0.0089111328125,0.2375,0.191162109375,0.1849365234375,0.19384765625,0.05,high,low,high_low,0.4114052210346114,-0.8312740281525246,0.16456208841384456,-0.33250961126100986,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0132_normal.png,normal_grey,texture_0132_normal.png,0.04536132812499999,-0.006103515625,0.27705078125,0.231689453125,0.226318359375,0.232421875,0.05,high,low,high_low,0.184748686060018,0.03278484241170636,0.07389947442400721,0.013113936964682544,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0133_normal.png,normal_grey,texture_0133_normal.png,0.04584960937499999,-0.0048828125,0.2583740234375,0.2125244140625,0.2080078125,0.212890625,0.05,high,low,high_low,0.2980769535473147,0.40846261222224156,0.11923078141892589,0.16338504488889663,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0134_normal.png,normal_grey,texture_0134_normal.png,0.04475097656249999,-0.006103515625,0.2639892578125,0.21923828125,0.2135009765625,0.2196044921875,0.05,high,low,high_low,0.04308835170089712,0.03278484241170636,0.017235340680358847,0.013113936964682544,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0135_normal.png,normal_grey,texture_0135_normal.png,0.04462890624999999,-0.007080078125,0.2490966796875,0.2044677734375,0.1982421875,0.205322265625,0.05,high,low,high_low,0.014756284829072945,-0.2677573734367218,0.005902513931629178,-0.10710294937468871,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0136_normal.png,normal_grey,texture_0136_normal.png,0.04475097656249999,-0.0045166015625,0.2398193359375,0.195068359375,0.190185546875,0.1947021484375,0.05,high,low,high_low,0.04308835170089712,0.5211659431654021,0.017235340680358847,0.20846637726616085,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0137_normal.png,normal_grey,texture_0137_normal.png,0.04621582031249999,-0.008056640625,0.2556884765625,0.20947265625,0.2034912109375,0.2115478515625,0.05,high,low,high_low,0.38307315416278725,-0.5682995892851499,0.1532292616651149,-0.22731983571405995,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0138_normal.png,normal_grey,texture_0138_normal.png,0.04987792968749999,-0.0029296875,0.273876953125,0.2239990234375,0.2225341796875,0.2254638671875,0.05,high,low,high_low,1.2330351603175127,1.0095470439190979,0.4932140641270051,0.40381881756763915,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0139_normal.png,normal_grey,texture_0139_normal.png,0.04169921874999999,-0.0069580078125,0.2661865234375,0.2244873046875,0.216796875,0.2237548828125,0.05,high,low,high_low,-0.6652133200947073,-0.23018959645566828,-0.26608532803788293,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0140_normal.png,normal_grey,texture_0140_normal.png,0.04560546874999999,-0.0086669921875,0.239697265625,0.194091796875,0.1875,0.1961669921875,0.05,high,low,high_low,0.24141281980366636,-0.7561384741904175,0.09656512792146654,-0.302455389676167,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0141_normal.png,normal_grey,texture_0141_normal.png,0.04707031249999999,-0.00048828125,0.2735107421875,0.2264404296875,0.2247314453125,0.2252197265625,0.05,high,low,high_low,0.5813976222655565,1.7609025835401682,0.2325590489062226,0.7043610334160673,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0142_normal.png,normal_grey,texture_0142_normal.png,0.04816894531249999,-0.0118408203125,0.266796875,0.2186279296875,0.2117919921875,0.2236328125,0.05,high,low,high_low,0.836386224111974,-1.732900675697809,0.3345544896447896,-0.6931602702791235,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0143_normal.png,normal_grey,texture_0143_normal.png,0.04450683593749999,-0.0001220703125,0.213330078125,0.1688232421875,0.166015625,0.1661376953125,0.05,high,low,high_low,-0.013575782042751233,1.8736059144833288,-0.005430312817100493,0.7494423657933316,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0144_normal.png,normal_grey,texture_0144_normal.png,0.04316406249999999,-0.004150390625,0.265087890625,0.221923828125,0.2164306640625,0.2205810546875,0.05,high,low,high_low,-0.3252285176328172,0.6338692741085626,-0.13009140705312688,0.25354770964342505,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0145_normal.png,normal_grey,texture_0145_normal.png,0.04157714843749999,-0.00341796875,0.282177734375,0.2406005859375,0.234619140625,0.238037109375,0.05,high,low,high_low,-0.6935453869665315,0.8592759359948837,-0.2774181547866126,0.3437103743979535,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0146_normal.png,normal_grey,texture_0146_normal.png,0.04438476562499999,-0.005126953125,0.2600830078125,0.2156982421875,0.2103271484375,0.2154541015625,0.05,high,low,high_low,-0.04190784891457541,0.3333270582601345,-0.016763139565830164,0.1333308233040538,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0147_normal.png,normal_grey,texture_0147_normal.png,0.04133300781249999,-0.01171875,0.23603515625,0.1947021484375,0.1844482421875,0.1961669921875,0.05,high,low,high_low,-0.7502095207101799,-1.6953328987167555,-0.30008380828407194,-0.6781331594867022,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0148_normal.png,normal_grey,texture_0148_normal.png,0.04133300781249999,-0.00732421875,0.25166015625,0.2103271484375,0.2022705078125,0.2095947265625,0.05,high,low,high_low,-0.7502095207101799,-0.3428929273988288,-0.30008380828407194,-0.13715717095953153,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0149_normal.png,normal_grey,texture_0149_normal.png,0.04670410156249999,-0.00830078125,0.2566650390625,0.2099609375,0.2041015625,0.21240234375,0.05,high,low,high_low,0.49640142165008394,-0.6434351432472569,0.19856056866003358,-0.2573740572989028,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0150_normal.png,normal_grey,texture_0150_normal.png,0.04096679687499999,-0.0076904296875,0.25361328125,0.212646484375,0.2042236328125,0.2119140625,0.05,high,low,high_low,-0.8352057213256524,-0.45559625834198936,-0.33408228853026095,-0.18223850333679575,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0151_normal.png,normal_grey,texture_0151_normal.png,0.04902343749999999,-0.009521484375,0.2591064453125,0.2100830078125,0.204833984375,0.21435546875,0.05,high,low,high_low,1.0347106922147433,-1.019112913057792,0.41388427688589735,-0.40764516522311683,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0152_normal.png,normal_grey,texture_0152_normal.png,0.04243164062499999,-0.0064697265625,0.245556640625,0.203125,0.196044921875,0.2025146484375,0.05,high,low,high_low,-0.49522091886376224,-0.0799184885314542,-0.1980883675455049,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0153_normal.png,normal_grey,texture_0153_normal.png,0.04719238281249999,-0.0069580078125,0.270947265625,0.2237548828125,0.2188720703125,0.225830078125,0.05,high,low,high_low,0.6097296891373807,-0.23018959645566828,0.24389187565495227,-0.09207583858226731,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0154_normal.png,normal_grey,texture_0154_normal.png,0.04328613281249999,-0.009033203125,0.2342041015625,0.19091796875,0.18310546875,0.192138671875,0.05,high,low,high_low,-0.296896450760993,-0.8688418051335781,-0.1187585803043972,-0.3475367220534312,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0155_normal.png,normal_grey,texture_0155_normal.png,0.04658203124999999,-0.0098876953125,0.26142578125,0.21484375,0.2081298828125,0.218017578125,0.05,high,low,high_low,0.4680693547782598,-1.1318162440009527,0.18722774191130392,-0.4527264976003811,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0156_normal.png,normal_grey,texture_0156_normal.png,0.04609374999999999,-0.0064697265625,0.2566650390625,0.2105712890625,0.205322265625,0.2117919921875,0.05,high,low,high_low,0.3547410872909631,-0.0799184885314542,0.14189643491638523,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0157_normal.png,normal_grey,texture_0157_normal.png,0.04108886718749999,-0.0064697265625,0.2541015625,0.2130126953125,0.205322265625,0.2117919921875,0.05,high,low,high_low,-0.8068736544538282,-0.0799184885314542,-0.3227494617815313,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0159_normal.png,normal_grey,texture_0159_normal.png,0.03437499999999999,-0.0023193359375,0.24091796875,0.20654296875,0.197509765625,0.1998291015625,0.05,high,low,high_low,-2.365137332404158,1.1973859288243653,-0.9460549329616631,0.4789543715297461,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0160_normal.png,normal_grey,texture_0160_normal.png,0.04511718749999999,-0.007568359375,0.2342041015625,0.1890869140625,0.182861328125,0.1904296875,0.05,high,low,high_low,0.12808455231636964,-0.41802848136093584,0.05123382092654786,-0.16721139254437434,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0162_normal.png,normal_grey,texture_0162_normal.png,0.04389648437499999,-0.004150390625,0.2783935546875,0.2344970703125,0.2293701171875,0.2335205078125,0.05,high,low,high_low,-0.15523611640187213,0.6338692741085626,-0.06209444656074885,0.25354770964342505,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0163_normal.png,normal_grey,texture_0163_normal.png,0.04755859374999999,-0.0074462890625,0.23505859375,0.1875,0.1824951171875,0.18994140625,0.05,high,low,high_low,0.6947258897528532,-0.38046070437988233,0.2778903559011413,-0.15218428175195292,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0164_normal.png,normal_grey,texture_0164_normal.png,0.04291992187499999,-0.0057373046875,0.2365234375,0.193603515625,0.1871337890625,0.19287109375,0.05,high,low,high_low,-0.38189265137646555,0.1454881733548669,-0.15275706055058622,0.05819526934194676,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0165_normal.png,normal_grey,texture_0165_normal.png,0.03510742187499999,-0.001953125,0.2342041015625,0.1990966796875,0.190673828125,0.192626953125,0.05,high,low,high_low,-2.1951449311732127,1.310089259767526,-0.8780579724692851,0.5240357039070104,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0166_normal.png,normal_grey,texture_0166_normal.png,0.05354003906249999,-0.0064697265625,0.260693359375,0.2071533203125,0.2056884765625,0.212158203125,0.05,high,low,high_low,2.082997166472238,-0.0799184885314542,0.8331988665888952,-0.03196739541258168,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0167_normal.png,normal_grey,texture_0167_normal.png,0.04731445312499999,-0.008544921875,0.2595947265625,0.2122802734375,0.2066650390625,0.2152099609375,0.05,high,low,high_low,0.6380617560092049,-0.718570697209364,0.25522470240368195,-0.28742827888374556,normal_grey
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\hugging_data\normal_grey\texture_0168_normal.png,normal_grey,texture_0168_normal.png,0.04279785156249999,-0.004638671875,0.2539794921875,0.211181640625,0.2052001953125,0.2098388671875,0.05,high,low,high_low,-0.4102247182482897,0.4835981661843486,-0.1640898872993159,0.19343926647373944,normal_grey
