image_path,category,filename,valence_score,arousal_score,high_valence,low_valence,high_arousal,low_arousal,valence_bias_applied,valence_class,arousal_class,quadrant,valence_z,arousal_z,valence_normalized,arousal_normalized,source_dir
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0122.jpg,flecked,flecked_0122.jpg,0.04230957031249999,-0.0048828125,0.22529296875,0.1829833984375,0.1767578125,0.181640625,0.05,high,low,high_low,-0.06620104607344846,-1.3865507774194288,-0.02648041842937938,-0.5546203109677715,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0123.jpg,flecked,flecked_0123.jpg,0.03852539062499999,-0.0001220703125,0.2366455078125,0.1981201171875,0.1923828125,0.1925048828125,0.05,high,low,high_low,-0.7996585132215027,-0.016648447047743174,-0.3198634052886011,-0.00665937881909727,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0126.jpg,flecked,flecked_0126.jpg,0.03522949218749999,0.00244140625,0.2495849609375,0.21435546875,0.2081298828125,0.2056884765625,0.05,high,high,high_high,-1.4384763071891629,0.7209912693062414,-0.5753905228756652,0.28839650772249653,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0136.jpg,flecked,flecked_0136.jpg,0.04707031249999999,-0.002685546875,0.2478759765625,0.2008056640625,0.197998046875,0.20068359375,0.05,high,low,high_low,0.856535767435394,-0.7542881634017278,0.34261430697415757,-0.3017152653606911,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0138.jpg,flecked,flecked_0138.jpg,0.05183105468749999,0.001220703125,0.251904296875,0.2000732421875,0.2015380859375,0.2003173828125,0.05,high,high,high_high,1.7792725809442365,0.3697342615186297,0.7117090323776946,0.14789370460745188,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0141.jpg,flecked,flecked_0141.jpg,0.05390624999999999,0.00244140625,0.25849609375,0.20458984375,0.207763671875,0.205322265625,0.05,high,high,high_high,2.1814911919609115,0.7209912693062414,0.8725964767843646,0.28839650772249653,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0153.jpg,flecked,flecked_0153.jpg,0.04279785156249999,-0.00439453125,0.264111328125,0.2213134765625,0.2154541015625,0.2198486328125,0.05,high,low,high_low,0.028438627106945644,-1.2460479743043842,0.011375450842778257,-0.4984191897217537,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\flecked\flecked_0154.jpg,flecked,flecked_0154.jpg,0.04304199218749999,-0.0003662109375,0.2378662109375,0.19482421875,0.191162109375,0.1915283203125,0.05,high,low,high_low,0.07575846369714269,-0.0868998486052655,0.030303385478857074,-0.0347599394421062,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0003.jpg,frilly,frilly_0003.jpg,0.05317382812499999,0.0006103515625,0.2444580078125,0.1912841796875,0.1932373046875,0.192626953125,0.05,high,high,high_high,2.03953168219032,0.19410575762482382,0.815812672876128,0.07764230304992953,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0022.jpg,frilly,frilly_0022.jpg,0.04304199218749999,0.0023193359375,0.2588623046875,0.2158203125,0.2135009765625,0.211181640625,0.05,high,high,high_high,0.07575846369714269,0.6858655685274802,0.030303385478857074,0.27434622741099207,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0023.jpg,frilly,frilly_0023.jpg,0.04511718749999999,-0.000244140625,0.25068359375,0.20556640625,0.2030029296875,0.2032470703125,0.05,high,low,high_low,0.47797707471381756,-0.05177414782650434,0.19119082988552702,-0.020709659130601736,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0036.jpg,frilly,frilly_0036.jpg,0.04121093749999999,0.0069580078125,0.2556884765625,0.2144775390625,0.213623046875,0.2066650390625,0.05,high,high,high_high,-0.27914031072933515,2.0206421981204046,-0.11165612429173406,0.8082568792481618,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0038.jpg,frilly,frilly_0038.jpg,0.04450683593749999,0.0052490234375,0.2503173828125,0.205810546875,0.2056884765625,0.200439453125,0.05,high,high,high_high,0.359677483238325,1.5288823872177482,0.14387099329532999,0.6115529548870993,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0071.jpg,frilly,frilly_0071.jpg,0.04499511718749999,0.0054931640625,0.263134765625,0.2181396484375,0.2183837890625,0.212890625,0.05,high,high,high_high,0.45431715641871906,1.5991337887752706,0.18172686256748763,0.6396535155101082,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\frilly\frilly_0091.jpg,frilly,frilly_0091.jpg,0.05122070312499999,0.000732421875,0.25458984375,0.203369140625,0.204345703125,0.20361328125,0.05,high,high,high_high,1.6609729894687437,0.229231458403585,0.6643891957874974,0.091692583361434,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\gauzy\gauzy_0090.jpg,gauzy,gauzy_0090.jpg,0.04414062499999999,-0.001953125,0.2185791015625,0.1744384765625,0.1705322265625,0.1724853515625,0.05,high,low,high_low,0.2886977283530294,-0.5435339587291607,0.11547909134121177,-0.21741358349166426,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\gauzy\gauzy_0111.jpg,gauzy,gauzy_0111.jpg,0.03681640624999999,-0.00439453125,0.2417724609375,0.2049560546875,0.1961669921875,0.2005615234375,0.05,high,low,high_low,-1.130897369352882,-1.2460479743043842,-0.4523589477411528,-0.4984191897217537,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\gauzy\gauzy_0169.jpg,gauzy,gauzy_0169.jpg,0.04475097656249999,-0.00390625,0.244091796875,0.1993408203125,0.1947021484375,0.1986083984375,0.05,high,low,high_low,0.406997319828522,-1.1055451711893394,0.1627989279314088,-0.44221806847573575,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0001.jpg,grid,grid_0001.jpg,0.04523925781249999,0.0010986328125,0.249462890625,0.2042236328125,0.202392578125,0.2012939453125,0.05,high,high,high_high,0.5016369930089161,0.33460856073986855,0.20065479720356644,0.13384342429594742,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0015.jpg,grid,grid_0015.jpg,0.03254394531249999,-0.00146484375,0.239453125,0.2069091796875,0.1973876953125,0.1988525390625,0.05,high,low,high_low,-1.9589945096813304,-0.403031155614116,-0.7835978038725322,-0.1612124622456464,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0035.jpg,grid,grid_0035.jpg,0.04707031249999999,0.001708984375,0.25751953125,0.21044921875,0.2098388671875,0.2081298828125,0.05,high,high,high_high,0.856535767435394,0.5102370646336744,0.34261430697415757,0.20409482585346975,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0041.jpg,grid,grid_0041.jpg,0.04597167968749999,-0.004150390625,0.2268798828125,0.180908203125,0.1767578125,0.180908203125,0.05,high,low,high_low,0.6435965027795072,-1.1757965727468618,0.2574386011118029,-0.4703186290987447,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0046.jpg,grid,grid_0046.jpg,0.04157714843749999,0.0040283203125,0.26435546875,0.2227783203125,0.2205810546875,0.216552734375,0.05,high,high,high_high,-0.20816055584403959,1.1776253794301366,-0.08326422233761584,0.4710501517720546,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0051.jpg,grid,grid_0051.jpg,0.04438476562499999,0.006591796875,0.2566650390625,0.2122802734375,0.2127685546875,0.2061767578125,0.05,high,high,high_high,0.33601756494322643,1.915265095784121,0.13440702597729057,0.7661060383136484,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0078.jpg,grid,grid_0078.jpg,0.04194335937499999,0.0010986328125,0.198681640625,0.15673828125,0.1531982421875,0.152099609375,0.05,high,high,high_high,-0.13718080095874402,0.33460856073986855,-0.05487232038349761,0.13384342429594742,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0082.jpg,grid,grid_0082.jpg,0.03547363281249999,0.0010986328125,0.214306640625,0.1788330078125,0.172119140625,0.1710205078125,0.05,high,high,high_high,-1.3911564705989659,0.33460856073986855,-0.5564625882395864,0.13384342429594742,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0090.jpg,grid,grid_0090.jpg,0.03291015624999999,0.0030517578125,0.246533203125,0.213623046875,0.20654296875,0.2034912109375,0.05,high,high,high_high,-1.8880147547960346,0.8966197732000472,-0.7552059019184139,0.3586479092800189,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0095.jpg,grid,grid_0095.jpg,0.04353027343749999,0.0032958984375,0.26484375,0.2213134765625,0.2197265625,0.2164306640625,0.05,high,high,high_high,0.17039813687753677,0.9668711747575695,0.06815925475101471,0.3867484699030278,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0106.jpg,grid,grid_0106.jpg,0.03547363281249999,-0.001220703125,0.2515380859375,0.216064453125,0.2081298828125,0.2093505859375,0.05,high,low,high_low,-1.3911564705989659,-0.33277975405659366,-0.5564625882395864,-0.13311190162263747,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0110.jpg,grid,grid_0110.jpg,0.03535156249999999,0.00341796875,0.253857421875,0.218505859375,0.212890625,0.20947265625,0.05,high,high,high_high,-1.4148163888940644,1.0019968755363307,-0.5659265555576257,0.40079875021453226,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0128.jpg,grid,grid_0128.jpg,0.03999023437499999,-0.0009765625,0.2503173828125,0.2103271484375,0.204833984375,0.205810546875,0.05,high,low,high_low,-0.5157394936803203,-0.26252835249907136,-0.20629579747212815,-0.10501134099962854,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0133.jpg,grid,grid_0133.jpg,0.04645996093749999,0.0025634765625,0.258740234375,0.2122802734375,0.2117919921875,0.209228515625,0.05,high,high,high_high,0.7382361759599013,0.7561169700850024,0.2952944703839605,0.302446788034001,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grid\grid_0134.jpg,grid,grid_0134.jpg,0.03364257812499999,0.003662109375,0.240185546875,0.20654296875,0.2001953125,0.196533203125,0.05,high,high,high_high,-1.7460552450254436,1.072248277093853,-0.6984220980101774,0.42889931083754124,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0045.jpg,grooved,grooved_0045.jpg,0.03876953124999999,-0.0032958984375,0.250439453125,0.211669921875,0.204345703125,0.2076416015625,0.05,high,low,high_low,-0.7523386766313056,-0.9299166672955336,-0.30093547065252224,-0.37196666691821345,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0046.jpg,grooved,grooved_0046.jpg,0.04291992187499999,-0.0003662109375,0.2713134765625,0.2283935546875,0.224609375,0.2249755859375,0.05,high,low,high_low,0.052098545402044165,-0.0868998486052655,0.020839418160817667,-0.0347599394421062,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0057.jpg,grooved,grooved_0057.jpg,0.04450683593749999,-0.0035400390625,0.2566650390625,0.212158203125,0.2076416015625,0.211181640625,0.05,high,low,high_low,0.359677483238325,-1.0001680688530559,0.14387099329532999,-0.40006722754122237,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0084.jpg,grooved,grooved_0084.jpg,0.04328613281249999,-0.0072021484375,0.241650390625,0.1983642578125,0.19140625,0.1986083984375,0.05,high,low,high_low,0.12307830028733974,-2.053939092215891,0.049231320114935896,-0.8215756368863565,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0086.jpg,grooved,grooved_0086.jpg,0.04157714843749999,-0.00537109375,0.2666748046875,0.22509765625,0.2181396484375,0.2235107421875,0.05,high,low,high_low,-0.20816055584403959,-1.5270535805344734,-0.08326422233761584,-0.6108214322137894,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0087.jpg,grooved,grooved_0087.jpg,0.03791503906249999,-0.004150390625,0.2525146484375,0.214599609375,0.2064208984375,0.2105712890625,0.05,high,low,high_low,-0.9179581046969952,-1.1757965727468618,-0.3671832418787981,-0.4703186290987447,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0088.jpg,grooved,grooved_0088.jpg,0.03815917968749999,-0.007080078125,0.2486083984375,0.21044921875,0.200927734375,0.2080078125,0.05,high,low,high_low,-0.8706382681067982,-2.01881339143713,-0.3482553072427193,-0.807525356574852,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0090.jpg,grooved,grooved_0090.jpg,0.04133300781249999,-0.00537109375,0.2710693359375,0.229736328125,0.2227783203125,0.2281494140625,0.05,high,low,high_low,-0.25548039243423665,-1.5270535805344734,-0.10219215697369466,-0.6108214322137894,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0099.jpg,grooved,grooved_0099.jpg,0.04121093749999999,-0.0037841796875,0.234814453125,0.193603515625,0.1873779296875,0.191162109375,0.05,high,low,high_low,-0.27914031072933515,-1.0704194704105783,-0.11165612429173406,-0.4281677881642313,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0115.jpg,grooved,grooved_0115.jpg,0.04890136718749999,-0.0050048828125,0.24384765625,0.1949462890625,0.19189453125,0.1968994140625,0.05,high,low,high_low,1.2114345418618717,-1.4216764781981899,0.4845738167447487,-0.568670591279276,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0141.jpg,grooved,grooved_0141.jpg,0.03742675781249999,0.00048828125,0.2625244140625,0.22509765625,0.218994140625,0.218505859375,0.05,high,high,high_high,-1.0125977778773894,0.15898005684606265,-0.40503911115095576,0.06359202273842506,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0147.jpg,grooved,grooved_0147.jpg,0.04011230468749999,-0.0045166015625,0.247509765625,0.2073974609375,0.2001953125,0.2047119140625,0.05,high,low,high_low,-0.49207957538522185,-1.2811736750831453,-0.19683183015408873,-0.5124694700332582,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\grooved\grooved_0167.jpg,grooved,grooved_0167.jpg,0.04328613281249999,-0.0048828125,0.249951171875,0.2066650390625,0.2008056640625,0.2056884765625,0.05,high,low,high_low,0.12307830028733974,-1.3865507774194288,0.049231320114935896,-0.5546203109677715,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0048.jpg,honeycombed,honeycombed_0048.jpg,0.04133300781249999,-0.000244140625,0.2674072265625,0.22607421875,0.2215576171875,0.2218017578125,0.05,high,low,high_low,-0.25548039243423665,-0.05177414782650434,-0.10219215697369466,-0.020709659130601736,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0092.jpg,honeycombed,honeycombed_0092.jpg,0.04670410156249999,-0.0028076171875,0.2090576171875,0.162353515625,0.1593017578125,0.162109375,0.05,high,low,high_low,0.7855560125500984,-0.789413864180489,0.3142224050200394,-0.3157655456721956,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0116.jpg,honeycombed,honeycombed_0116.jpg,0.04401855468749999,0.0045166015625,0.26044921875,0.2164306640625,0.2156982421875,0.211181640625,0.05,high,high,high_high,0.26503781005793087,1.3181281825451812,0.10601512402317234,0.5272512730180725,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0140.jpg,honeycombed,honeycombed_0140.jpg,0.04389648437499999,0.0057373046875,0.2517822265625,0.2078857421875,0.207763671875,0.2020263671875,0.05,high,high,high_high,0.24137789176283236,1.669385190332793,0.09655115670513295,0.6677540761331172,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0151.jpg,honeycombed,honeycombed_0151.jpg,0.04755859374999999,0.00634765625,0.265576171875,0.218017578125,0.219970703125,0.213623046875,0.05,high,high,high_high,0.9511754406157881,1.8450136942265987,0.38047017624631524,0.7380054776906395,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\honeycombed\honeycombed_0165.jpg,honeycombed,honeycombed_0165.jpg,0.03876953124999999,0.0059814453125,0.25556640625,0.216796875,0.2142333984375,0.208251953125,0.05,high,high,high_high,-0.7523386766313056,1.7396365918903152,-0.30093547065252224,0.695854636756126,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\interlaced\interlaced_0052.jpg,interlaced,interlaced_0052.jpg,0.04621582031249999,0.003173828125,0.2388427734375,0.192626953125,0.1923828125,0.189208984375,0.05,high,high,high_high,0.6909163393697043,0.9317454739788084,0.2763665357478817,0.37269818959152334,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\interlaced\interlaced_0106.jpg,interlaced,interlaced_0106.jpg,0.04291992187499999,-0.00146484375,0.216259765625,0.17333984375,0.1690673828125,0.1705322265625,0.05,high,low,high_low,0.052098545402044165,-0.403031155614116,0.020839418160817667,-0.1612124622456464,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0073.jpg,knitted,knitted_0073.jpg,0.05061035156249999,-0.0028076171875,0.2176025390625,0.1669921875,0.1658935546875,0.168701171875,0.05,high,low,high_low,1.5426733979932512,-0.789413864180489,0.6170693591973004,-0.3157655456721956,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0075.jpg,knitted,knitted_0075.jpg,0.04462890624999999,-0.001953125,0.2775390625,0.23291015625,0.229248046875,0.231201171875,0.05,high,low,high_low,0.3833374015334235,-0.5435339587291607,0.1533349606133694,-0.21741358349166426,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0085.jpg,knitted,knitted_0085.jpg,0.04377441406249999,0.0009765625,0.2757080078125,0.23193359375,0.2293701171875,0.2283935546875,0.05,high,high,high_high,0.21771797346773383,0.29948285996110735,0.08708718938709353,0.11979314398444293,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0087.jpg,knitted,knitted_0087.jpg,0.04279785156249999,-0.00390625,0.2500732421875,0.207275390625,0.20166015625,0.20556640625,0.05,high,low,high_low,0.028438627106945644,-1.1055451711893394,0.011375450842778257,-0.44221806847573575,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0097.jpg,knitted,knitted_0097.jpg,0.04682617187499999,-0.00244140625,0.25556640625,0.208740234375,0.2059326171875,0.2083740234375,0.05,high,low,high_low,0.8092159308451969,-0.6840367618442055,0.3236863723380788,-0.2736147047376822,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0098.jpg,knitted,knitted_0098.jpg,0.04645996093749999,-0.002685546875,0.2693603515625,0.222900390625,0.2198486328125,0.2225341796875,0.05,high,low,high_low,0.7382361759599013,-0.7542881634017278,0.2952944703839605,-0.3017152653606911,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0099.jpg,knitted,knitted_0099.jpg,0.04536132812499999,-0.0013427734375,0.2608154296875,0.2154541015625,0.2125244140625,0.2138671875,0.05,high,low,high_low,0.5252969113040147,-0.36790545483535486,0.21011876452160588,-0.14716218193414193,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0101.jpg,knitted,knitted_0101.jpg,0.05024414062499999,-0.000732421875,0.2622802734375,0.2120361328125,0.2117919921875,0.2125244140625,0.05,high,low,high_low,1.4716936431079555,-0.19227695094154904,0.5886774572431822,-0.07691078037661961,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0116.jpg,knitted,knitted_0116.jpg,0.04743652343749999,-0.0013427734375,0.2549560546875,0.20751953125,0.20556640625,0.2069091796875,0.05,high,low,high_low,0.9275155223206896,-0.36790545483535486,0.37100620892827585,-0.14716218193414193,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0122.jpg,knitted,knitted_0122.jpg,0.05329589843749999,-0.0037841796875,0.2473876953125,0.194091796875,0.19384765625,0.1976318359375,0.05,high,low,high_low,2.0631916004854185,-1.0704194704105783,0.8252766401941674,-0.4281677881642313,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0124.jpg,knitted,knitted_0124.jpg,0.04523925781249999,-0.0030517578125,0.2654541015625,0.22021484375,0.21630859375,0.2193603515625,0.05,high,low,high_low,0.5016369930089161,-0.8596652657380113,0.20065479720356644,-0.34386610629520453,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0126.jpg,knitted,knitted_0126.jpg,0.04890136718749999,0.0032958984375,0.2625244140625,0.213623046875,0.2147216796875,0.21142578125,0.05,high,high,high_high,1.2114345418618717,0.9668711747575695,0.4845738167447487,0.3867484699030278,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0135.jpg,knitted,knitted_0135.jpg,0.04243164062499999,0.00048828125,0.2613037109375,0.2188720703125,0.21533203125,0.21484375,0.05,high,high,high_high,-0.042541127778349924,0.15898005684606265,-0.01701645111133997,0.06359202273842506,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0147.jpg,knitted,knitted_0147.jpg,0.04499511718749999,0.0008544921875,0.26728515625,0.2222900390625,0.22021484375,0.2193603515625,0.05,high,high,high_high,0.45431715641871906,0.26435715918234615,0.18172686256748763,0.10574286367293846,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0148.jpg,knitted,knitted_0148.jpg,0.04536132812499999,-0.000732421875,0.2554443359375,0.2100830078125,0.2073974609375,0.2081298828125,0.05,high,low,high_low,0.5252969113040147,-0.19227695094154904,0.21011876452160588,-0.07691078037661961,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0150.jpg,knitted,knitted_0150.jpg,0.04707031249999999,0.0008544921875,0.27802734375,0.23095703125,0.2298583984375,0.22900390625,0.05,high,high,high_high,0.856535767435394,0.26435715918234615,0.34261430697415757,0.10574286367293846,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0168.jpg,knitted,knitted_0168.jpg,0.04951171874999999,-0.0029296875,0.2447021484375,0.1951904296875,0.1934814453125,0.1964111328125,0.05,high,low,high_low,1.3297341333373645,-0.8245395649592501,0.5318936533349458,-0.3298158259837,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0169.jpg,knitted,knitted_0169.jpg,0.05219726562499999,-0.00537109375,0.256787109375,0.20458984375,0.2030029296875,0.2083740234375,0.05,high,low,high_low,1.850252335829532,-1.5270535805344734,0.7401009343318128,-0.6108214322137894,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0189.jpg,knitted,knitted_0189.jpg,0.04487304687499999,-0.004638671875,0.263623046875,0.21875,0.2138671875,0.218505859375,0.05,high,low,high_low,0.43065723812362056,-1.3162993758619064,0.1722628952494482,-0.5265197503447625,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0191.jpg,knitted,knitted_0191.jpg,0.04999999999999999,-0.002685546875,0.24677734375,0.19677734375,0.1954345703125,0.1981201171875,0.05,high,low,high_low,1.4243738065177585,-0.7542881634017278,0.5697495226071034,-0.3017152653606911,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\knitted\knitted_0203.jpg,knitted,knitted_0203.jpg,0.04255371093749999,-0.0003662109375,0.2722900390625,0.229736328125,0.225830078125,0.2261962890625,0.05,high,low,high_low,-0.018881209483251404,-0.0868998486052655,-0.007552483793300561,-0.0347599394421062,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\lacelike\lacelike_0001.jpg,lacelike,lacelike_0001.jpg,0.03669433593749999,-0.0001220703125,0.2757080078125,0.239013671875,0.2322998046875,0.232421875,0.05,high,low,high_low,-1.1545572876479806,-0.016648447047743174,-0.46182291505919226,-0.00665937881909727,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\lacelike\lacelike_0006.jpg,lacelike,lacelike_0006.jpg,0.05854492187499999,-0.0057373046875,0.249951171875,0.19140625,0.19287109375,0.1986083984375,0.05,high,low,high_low,3.080568087174655,-1.6324306828707569,1.0,-0.6529722731483028,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\lacelike\lacelike_0011.jpg,lacelike,lacelike_0011.jpg,0.05146484374999999,0.0032958984375,0.25654296875,0.205078125,0.2073974609375,0.2041015625,0.05,high,high,high_high,1.7082928260589407,0.9668711747575695,0.6833171304235763,0.3867484699030278,gray_textures
E:\ML For Design\Final\Machine_Aesthetics\texture_extractor\data\dtd\gray_textures\lacelike\lacelike_0020.jpg,lacelike,lacelike_0020.jpg,0.04914550781249999,0.0047607421875,0.2730224609375,0.223876953125,0.225830078125,0.2210693359375,0.05,high,high,high_high,1.258754378452069,1.3883795841027036,0.5035017513808275,0.5553518336410814,gray_textures
